request_method,uri,url_length,num_parameters,special_char_count,path_depth,has_encoded_chars,request_rate,response_code,user_agent_entropy,attack_type
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,67,500,2.4494970654861605,SQL Injection
POST,/app/search?q=c++_programming&ref=859,37,3,0,2,0,77,200,1.0423030560171358,Normal
POST,/app/search?q=c++_programming&ref=701,37,3,0,2,0,80,200,2.1956574908599173,Normal
POST,/app/calc?formula=x*y-z&ref=217,31,3,2,2,0,82,200,4.172163655401436,Normal
POST,/app/home?id=749,16,1,0,2,0,50,200,3.545376693380584,Normal
POST,/app/home?id=857,16,1,0,2,0,84,200,1.025028156701436,Normal
GET,/app/login?redirect=/dashboard&ref=892,38,3,0,3,0,75,200,4.496483381609495,Normal
GET,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,67,200,2.1991009805187884,XSS
POST,/app/home?id=215,16,1,0,2,0,68,200,1.6377816329721737,Normal
GET,/app/home?id=20,15,1,0,2,0,60,200,4.3935658706927185,Normal
POST,/app/login?q=admin'--,21,1,3,2,0,6,403,2.0578834849913763,SQL Injection
GET,/app/login?q=alert(1),21,1,2,2,0,86,403,4.614123299607769,XSS
GET,/app/home?id=368,16,1,0,2,0,68,200,4.753992700597408,Normal
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,64,200,2.251267364163484,XSS
POST,/app/search?q=c++_programming&ref=357,37,3,0,2,0,43,200,3.2608373835894087,Normal
POST,/app/home?id=553,16,1,0,2,0,73,200,2.29829335508682,Normal
GET,/app/login?redirect=/dashboard&ref=139,38,3,0,3,0,50,200,4.370294224622224,Normal
POST,/app/search?q=| whoami,22,1,1,2,0,54,403,3.123616869343625,SQL Injection
GET,/app/home?id=8,14,1,0,2,0,48,200,3.3329087979484866,Normal
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,39,403,4.199825084713352,RCE
POST,/app/forum?tag=#security&ref=868,32,3,0,2,0,2,200,3.9552553255914993,Normal
POST,/app/home?id=828,16,1,0,2,0,56,200,3.166065873665867,Normal
POST,/app/contact?email=user@mail.com&ref=116,40,3,1,2,0,46,200,1.6350055911806556,Normal
POST,/app/home?id=741,16,1,0,2,0,29,200,3.248960786986282,Normal
POST,/app/home?id=51,15,1,0,2,0,23,200,2.3383106654256136,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,35,403,4.811293951752102,RCE
POST,/app/login%3Fq%3Dadmin%27--,27,0,2,2,1,42,200,2.2353238612127373,XSS
POST,/app/home?id=849,16,1,0,2,0,91,200,2.003796484982424,Normal
GET,/app/note?txt=hello_world!&ref=467,34,3,1,2,0,37,200,1.0251599561616178,Normal
POST,/app/home?id=778,16,1,0,2,0,28,200,3.516743617267169,Normal
GET,/app/search?q=c++_programming&ref=312,37,3,0,2,0,67,200,3.6914475765172226,Normal
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,21,403,2.2804368618050557,SQL Injection
GET,/app/profile?name=O'Brian&ref=360,33,3,1,2,0,35,200,3.313616645460486,Normal
POST,/app/search?q=union+jack&ref=211,32,3,0,2,0,37,200,4.7554720217272965,Normal
GET,/app/home?id=989,16,1,0,2,0,60,200,2.4037234219801977,Normal
GET,/app/login?q=id=1',18,2,1,2,0,36,403,3.3061617304356936,XSS
GET,/app/forum?tag=#security&ref=666,32,3,0,2,0,14,200,2.2183361869520914,Normal
POST,/app/search?q=c++_programming&ref=609,37,3,0,2,0,84,200,3.3854967521264068,Normal
POST,/app/calc?formula=x*y-z&ref=698,31,3,2,2,0,27,200,4.110060812314874,Normal
POST,/app/login?q=admin'--,21,1,3,2,0,28,500,4.372522905697695,RCE
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,68,200,2.5795029996464542,XSS
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,25,500,4.482072906365065,XSS
GET,/app/login?redirect=/dashboard&ref=961,38,3,0,3,0,70,200,2.8968044343631774,Normal
POST,/app/search?q=c++_programming&ref=539,37,3,0,2,0,98,200,3.2651436545325465,Normal
POST,/app/contact?email=user@mail.com&ref=299,40,3,1,2,0,33,200,4.163486679858707,Normal
GET,/app/home?id=548,16,1,0,2,0,21,200,1.472317729642906,Normal
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,70,500,2.8218811438139,XSS
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,30,200,4.878930071016926,SQL Injection
POST,/app/calc?formula=x*y-z&ref=177,31,3,2,2,0,48,200,1.2781125543162717,Normal
POST,/app/login?q=id=1',18,2,1,2,0,98,403,3.2750486932710374,SQL Injection
GET,/app/contact?email=user@mail.com&ref=243,40,3,1,2,0,63,200,4.41955963926641,Normal
GET,/app/login?q=id=1',18,2,1,2,0,100,500,1.3395832926581592,XSS
GET,/app/search?q=| whoami,22,1,1,2,0,17,500,2.812611089383617,XSS
POST,/app/login?q=id=1',18,2,1,2,0,57,500,3.62624306394996,XSS
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,18,403,3.7067905022094436,RCE
GET,/app/home?id=663,16,1,0,2,0,60,200,4.976351423861214,Normal
POST,/app/home?id=432,16,1,0,2,0,35,200,2.879061552043836,Normal
GET,/app/login?redirect=/dashboard&ref=187,38,3,0,3,0,50,200,3.0029805117507795,Normal
GET,/app/profile?name=O'Brian&ref=108,33,3,1,2,0,28,200,2.332081549521257,Normal
POST,/app/search?q=| whoami,22,1,1,2,0,76,200,3.199591351797701,SQL Injection
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,93,200,4.700875029614767,SQL Injection
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,8,500,4.339620561230301,XSS
GET,/app/home?id=578,16,1,0,2,0,41,200,3.303321925225177,Normal
GET,/app/login%3Fq%3D../../etc/passwd,33,0,0,5,1,33,500,3.927133622328587,XSS
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,85,200,1.4285751159306228,SQL Injection
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,47,500,1.8638268219936522,SQL Injection
GET,/app/search?q=union+jack&ref=369,32,3,0,2,0,96,200,4.9651271957874075,Normal
POST,/app/home?id=536,16,1,0,2,0,1,200,4.009691162201018,Normal
POST,/app/profile?name=O'Brian&ref=878,33,3,1,2,0,77,200,1.025174310988568,Normal
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,73,500,2.9058747826091462,SQL Injection
GET,/app/login?q=1 OR 1=1,21,2,0,2,0,11,500,3.800086184293743,XSS
GET,/app/login?q=admin'--,21,1,3,2,0,47,500,4.323430807832948,SQL Injection
POST,/app/home?id=98,15,1,0,2,0,27,200,1.6096957752269647,Normal
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,32,403,3.071857196889826,RCE
GET,/app/home?id=114,16,1,0,2,0,85,200,1.335995838538195,Normal
GET,/app/search%3Fq%3DUNION%20SELECT%201%2C2%2C3%2C4%2C5--,54,0,2,2,1,66,500,3.553127427279678,RCE
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,31,200,1.8959388555547942,SQL Injection
POST,/app/home?id=154,16,1,0,2,0,67,200,2.4790642323261776,Normal
GET,/app/search%3Fq%3Dping%20-c%204%208.8.8.8,41,0,1,2,1,30,403,2.6127657159692155,XSS
POST,/app/home?id=761,16,1,0,2,0,4,200,4.014260741850421,Normal
GET,/app/login?redirect=/dashboard&ref=269,38,3,0,3,0,26,200,4.429764492588481,Normal
POST,/app/search%3Fq%3Dping%20-c%204%208.8.8.8,41,0,1,2,1,11,200,2.044973076217036,RCE
POST,/app/login%3Fq%3Did%3D1%27,26,0,0,2,1,35,200,3.983299916298929,RCE
GET,/app/search?q=c++_programming&ref=281,37,3,0,2,0,4,200,3.7370477729450355,Normal
POST,/app/home?id=959,16,1,0,2,0,35,200,1.5258166889059521,Normal
GET,/app/home?id=550,16,1,0,2,0,55,200,3.351991848655667,Normal
GET,/app/login?q=admin'--,21,1,3,2,0,33,200,4.355080730463786,SQL Injection
GET,/app/home?id=239,16,1,0,2,0,32,200,4.009049601893651,Normal
GET,/app/login?q=admin'--,21,1,3,2,0,52,403,1.4276832619831574,RCE
GET,/app/home?id=458,16,1,0,2,0,74,200,3.6350242653241978,Normal
GET,/app/login?q=id=1',18,2,1,2,0,19,200,1.1234403277290617,XSS
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,88,500,3.560604571047031,XSS
GET,/app/search?q=union+jack&ref=702,32,3,0,2,0,50,200,2.583700442952303,Normal
GET,/app/home?id=552,16,1,0,2,0,6,200,1.4143240394814902,Normal
GET,/app/home?id=347,16,1,0,2,0,15,200,4.570000865759805,Normal
POST,/app/search?q=union+jack&ref=917,32,3,0,2,0,12,200,1.2965632828188443,Normal
GET,/app/home?id=882,16,1,0,2,0,49,200,1.9414252892709483,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,4,200,4.235606285126302,XSS
POST,/app/home?id=531,16,1,0,2,0,50,200,3.5219658443140376,Normal
POST,/app/home?id=389,16,1,0,2,0,99,200,2.4983235112316278,Normal
POST,/app/shop?filter=price>100&ref=928,34,3,1,2,0,79,200,1.1254213155022992,Normal
POST,/app/login?q=alert(1),21,1,2,2,0,14,500,3.525909232274917,XSS
GET,/app/home?id=83,15,1,0,2,0,31,200,2.5244195604008577,Normal
GET,/app/home?id=871,16,1,0,2,0,18,200,3.633761032182271,Normal
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,32,200,2.722425218085469,SQL Injection
GET,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,88,200,2.9641108408909704,XSS
GET,/app/search?q=| whoami,22,1,1,2,0,77,200,4.161011423706359,RCE
POST,/app/search?q=union+jack&ref=170,32,3,0,2,0,24,200,4.6930410053355835,Normal
GET,/app/search?q=c++_programming&ref=730,37,3,0,2,0,3,200,4.2304191022228075,Normal
GET,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,61,200,1.4259504474068412,SQL Injection
POST,/app/home?id=109,16,1,0,2,0,72,200,4.1266620419671245,Normal
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,29,403,1.6244662771676421,RCE
POST,/app/shop?filter=price>100&ref=646,34,3,1,2,0,62,200,3.6857776487350757,Normal
POST,/app/search%3Fq%3Dping%20-c%204%208.8.8.8,41,0,1,2,1,59,200,3.2961168269467445,RCE
POST,/app/login?q=alert(1),21,1,2,2,0,27,403,4.215683286729691,SQL Injection
POST,/app/home?id=198,16,1,0,2,0,33,200,4.261453715771594,Normal
POST,/app/login?q=alert(1),21,1,2,2,0,78,403,2.4088862845958263,XSS
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,82,403,2.5898161985158916,SQL Injection
POST,/app/login?q=alert(1),21,1,2,2,0,79,500,3.226201098077317,RCE
POST,/app/login?q=../../etc/passwd,29,1,0,5,0,56,200,2.6335100440187684,XSS
POST,/app/login%3Fq%3D1%20OR%201%3D1,31,0,0,2,1,47,200,4.834829367235603,SQL Injection
POST,/app/search?q=| whoami,22,1,1,2,0,23,200,3.913411991290993,XSS
POST,/app/search?q=union+jack&ref=121,32,3,0,2,0,56,200,2.7828117994548216,Normal
GET,/app/search%3Fq%3Dcat%20/etc/shadow,35,0,0,4,1,73,200,2.119256393709076,XSS
GET,/app/login%3Fq%3D../../etc/passwd,33,0,0,5,1,67,500,4.747929501234351,SQL Injection
POST,/app/forum?tag=#security&ref=999,32,3,0,2,0,78,200,3.831146093580653,Normal
GET,/app/home?id=263,16,1,0,2,0,81,200,4.630019996515191,Normal
POST,/app/search%3Fq%3D%7C%20whoami,30,0,0,2,1,40,200,3.347462488589351,SQL Injection
GET,/app/shop?filter=price>100&ref=753,34,3,1,2,0,62,200,4.131605307971232,Normal
GET,/app/home?id=771,16,1,0,2,0,19,200,4.488623797771879,Normal
GET,/app/login?redirect=/dashboard&ref=464,38,3,0,3,0,55,200,4.63073366147285,Normal
GET,/app/home?id=288,16,1,0,2,0,23,200,3.701952176828355,Normal
GET,/app/home?id=982,16,1,0,2,0,38,200,3.164200293454664,Normal
GET,/app/search?q=c++_programming&ref=254,37,3,0,2,0,54,200,4.756547450388142,Normal
POST,/app/search%3Fq%3Dcat%20/etc/shadow,35,0,0,4,1,19,500,2.486864208261568,RCE
GET,/app/home?id=111,16,1,0,2,0,24,200,3.9383589859350767,Normal
GET,/app/home?id=254,16,1,0,2,0,99,200,4.84051170995639,Normal
GET,/app/login?q=1 OR 1=1,21,2,0,2,0,56,200,4.8427122188021166,SQL Injection
GET,/app/home?id=841,16,1,0,2,0,34,200,3.3543176749653427,Normal
GET,/app/search?q=union+jack&ref=790,32,3,0,2,0,53,200,3.835347687799703,Normal
GET,/app/login?q=1 OR 1=1,21,2,0,2,0,63,500,3.4776848042413646,RCE
GET,/app/login%3Fq%3D../../etc/passwd,33,0,0,5,1,7,403,1.6318799604882472,SQL Injection
POST,/app/home?id=833,16,1,0,2,0,34,200,3.1074172366446016,Normal
GET,/app/login?q=alert(1),21,1,2,2,0,75,200,4.55755301651069,XSS
GET,/app/login?q=id=1',18,2,1,2,0,25,403,2.731837096455737,XSS
POST,/app/search?q=| whoami,22,1,1,2,0,57,200,4.534949082814933,SQL Injection
GET,/app/search?q=| whoami,22,1,1,2,0,5,200,3.464430954531687,XSS
POST,/app/home?id=227,16,1,0,2,0,73,200,2.0406727839733723,Normal
POST,/app/search%3Fq%3Dping%20-c%204%208.8.8.8,41,0,1,2,1,79,403,3.4824325462563053,XSS
GET,/app/home?id=567,16,1,0,2,0,1,200,1.507787297299465,Normal
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,16,200,1.5821575346556167,RCE
GET,/app/home?id=431,16,1,0,2,0,23,200,1.8483908935654414,Normal
GET,/app/note?txt=hello_world!&ref=426,34,3,1,2,0,83,200,1.7049927324202971,Normal
GET,/app/home?id=382,16,1,0,2,0,71,200,2.4236405563075154,Normal
GET,/app/home?id=86,15,1,0,2,0,68,200,3.4395127283581792,Normal
GET,/app/search?q=c++_programming&ref=970,37,3,0,2,0,84,200,3.2344531700337815,Normal
POST,/app/search%3Fq%3Dping%20-c%204%208.8.8.8,41,0,1,2,1,29,200,1.34331709590825,SQL Injection
POST,/app/forum?tag=#security&ref=403,32,3,0,2,0,97,200,4.6460912079804855,Normal
POST,/app/home?id=949,16,1,0,2,0,95,200,1.2626022493606301,Normal
POST,/app/login?q=alert(1),21,1,2,2,0,97,403,4.781979942265022,SQL Injection
POST,/app/home?id=508,16,1,0,2,0,95,200,3.91677323934829,Normal
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,60,403,3.1024013373901442,SQL Injection
GET,/app/home?id=929,16,1,0,2,0,18,200,4.28085359818439,Normal
POST,/app/home?id=555,16,1,0,2,0,86,200,1.8558038888044877,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,78,403,4.816022787586556,XSS
GET,/app/home?id=369,16,1,0,2,0,15,200,1.67270100184335,Normal
POST,/app/home?id=861,16,1,0,2,0,89,200,3.0007610223716403,Normal
POST,/app/note?txt=hello_world!&ref=808,34,3,1,2,0,68,200,1.7751096225249179,Normal
POST,/app/login?q=<b onmouseover=x>,30,2,2,2,0,85,200,2.415915957583138,SQL Injection
POST,/app/home?id=848,16,1,0,2,0,97,200,3.6791981529313333,Normal
GET,/app/home?id=810,16,1,0,2,0,97,200,1.9527914605354506,Normal
GET,/app/login%3Fq%3D../../etc/passwd,33,0,0,5,1,15,500,4.369941392719731,SQL Injection
GET,/app/note?txt=hello_world!&ref=666,34,3,1,2,0,86,200,4.134345098457426,Normal
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,19,403,3.070655624003325,RCE
POST,/app/login?q=alert(1),21,1,2,2,0,87,500,1.6238476550157772,RCE
GET,/app/home?id=881,16,1,0,2,0,21,200,2.198296318203522,Normal
GET,/app/login?q=<b onmouseover=x>,30,2,2,2,0,42,500,2.152146644848851,RCE
POST,/app/calc?formula=x*y-z&ref=588,31,3,2,2,0,50,200,4.504883943696157,Normal
POST,/app/home?id=514,16,1,0,2,0,64,200,2.918759131421519,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,16,200,4.782375431075826,RCE
POST,/app/home?id=181,16,1,0,2,0,44,200,4.860135021506585,Normal
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,57,403,3.591448248381465,XSS
POST,/app/login?q=id=1',18,2,1,2,0,4,500,1.1472933934972467,RCE
POST,/app/home?id=248,16,1,0,2,0,58,200,2.8679324738749084,Normal
POST,/app/home?id=28,15,1,0,2,0,69,200,3.134280548645255,Normal
POST,/app/home?id=141,16,1,0,2,0,55,200,4.922610759173593,Normal
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,88,403,2.7793974542303657,RCE
GET,/app/home?id=761,16,1,0,2,0,92,200,3.8070579391170907,Normal
GET,/app/forum?tag=#security&ref=746,32,3,0,2,0,36,200,2.859041887364667,Normal
POST,/app/login?redirect=/dashboard&ref=802,38,3,0,3,0,18,200,3.671167233272608,Normal
POST,/app/login?redirect=/dashboard&ref=357,38,3,0,3,0,19,200,2.929847637085942,Normal
GET,/app/login?q=id=1',18,2,1,2,0,92,200,2.0122969198403853,RCE
GET,/app/home?id=103,16,1,0,2,0,39,200,4.481480465818676,Normal
GET,/app/home?id=950,16,1,0,2,0,1,200,4.645131884830063,Normal
GET,/app/login%3Fq%3Dalert%281%29,29,0,0,2,1,39,200,3.5688854507237897,SQL Injection
POST,/app/home?id=468,16,1,0,2,0,70,200,2.9545598479745387,Normal
GET,/app/search?q=union+jack&ref=147,32,3,0,2,0,53,200,3.161722049905097,Normal
GET,/app/login?q=id=1',18,2,1,2,0,18,200,2.47908658026004,XSS
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,81,200,4.6571488632044655,XSS
POST,/app/search?q=| whoami,22,1,1,2,0,90,500,3.0851273713577148,XSS
POST,/app/contact?email=user@mail.com&ref=412,40,3,1,2,0,53,200,4.558495886317516,Normal
GET,/app/search%3Fq%3Dping%20-c%204%208.8.8.8,41,0,1,2,1,9,403,1.8334115511427282,SQL Injection
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,89,500,2.4213415557109514,SQL Injection
POST,/app/profile?name=O'Brian&ref=184,33,3,1,2,0,52,200,1.9758507068303897,Normal
POST,/app/calc?formula=x*y-z&ref=742,31,3,2,2,0,14,200,2.97124727842605,Normal
GET,/app/note?txt=hello_world!&ref=989,34,3,1,2,0,2,200,1.370173661668249,Normal
GET,/app/note?txt=hello_world!&ref=496,34,3,1,2,0,78,200,3.622714391544252,Normal
GET,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,42,200,4.837729641871412,XSS
GET,/app/home?id=815,16,1,0,2,0,87,200,2.441973164113774,Normal
POST,/app/home?id=260,16,1,0,2,0,14,200,1.7741895187615833,Normal
GET,/app/shop?filter=price>100&ref=263,34,3,1,2,0,17,200,3.9425076985384657,Normal
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,79,500,4.312248508631811,SQL Injection
POST,/app/login?q=1 OR 1=1,21,2,0,2,0,23,500,3.569338488070154,XSS
POST,/app/profile?name=O'Brian&ref=972,33,3,1,2,0,59,200,1.2076573277865608,Normal
POST,/app/home?id=324,16,1,0,2,0,97,200,4.651881877259102,Normal
GET,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,78,500,3.8620977607049123,XSS
GET,/app/home?id=645,16,1,0,2,0,91,200,1.2274338582630122,Normal
POST,/app/search?q=union+jack&ref=345,32,3,0,2,0,37,200,2.9938953251878724,Normal
GET,/app/shop?filter=price>100&ref=490,34,3,1,2,0,1,200,4.868728582316137,Normal
POST,/app/home?id=388,16,1,0,2,0,84,200,4.145132738588416,Normal
POST,/app/login?q=../../etc/passwd,29,1,0,5,0,27,403,4.90111729084189,SQL Injection
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,85,200,3.214717653071693,XSS
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,37,403,3.1523321446795998,SQL Injection
GET,/app/home?id=110,16,1,0,2,0,60,200,1.9300091091363933,Normal
GET,/app/search?q=union+jack&ref=710,32,3,0,2,0,96,200,1.3122499693400589,Normal
POST,/app/login?redirect=/dashboard&ref=185,38,3,0,3,0,94,200,4.478099466004544,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,24,403,4.903782361521076,RCE
POST,/app/search%3Fq%3D%7C%20whoami,30,0,0,2,1,45,403,1.2172893540314496,RCE
GET,/app/profile?name=O'Brian&ref=127,33,3,1,2,0,11,200,1.5990236180407038,Normal
GET,/app/shop?filter=price>100&ref=392,34,3,1,2,0,96,200,3.937063305006502,Normal
GET,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,83,403,1.0881937873764893,XSS
GET,/app/search%3Fq%3Dcat%20/etc/shadow,35,0,0,4,1,29,500,2.399965751361486,SQL Injection
GET,/app/home?id=136,16,1,0,2,0,49,200,3.724396300969026,Normal
POST,/app/login%3Fq%3Dalert%281%29,29,0,0,2,1,5,403,3.8900280684064565,RCE
GET,/app/shop?filter=price>100&ref=699,34,3,1,2,0,100,200,3.309525541593357,Normal
POST,/app/search?q=union+jack&ref=607,32,3,0,2,0,35,200,4.316746848994828,Normal
POST,/app/forum?tag=#security&ref=115,32,3,0,2,0,62,200,2.0727491105026994,Normal
POST,/app/login%3Fq%3Dalert%281%29,29,0,0,2,1,85,403,2.0608611135729458,SQL Injection
POST,/app/login?q=1 OR 1=1,21,2,0,2,0,56,403,2.015134140352178,RCE
POST,/app/calc?formula=x*y-z&ref=716,31,3,2,2,0,22,200,2.398538428681667,Normal
GET,/app/home?id=283,16,1,0,2,0,59,200,1.6529685802390701,Normal
POST,/app/login%3Fq%3D%3Cb%20onmouseover%3Dx%3E,42,0,0,2,1,52,200,3.3576904983091507,XSS
POST,/app/home?id=861,16,1,0,2,0,36,200,1.2704153093935595,Normal
POST,/app/login?q=admin'--,21,1,3,2,0,57,403,3.7368501434284522,XSS
POST,/app/login?q=id=1',18,2,1,2,0,35,403,1.8514876484496372,XSS
POST,/app/search?q=union+jack&ref=470,32,3,0,2,0,92,200,1.690180462895635,Normal
GET,/app/login?q=admin'--,21,1,3,2,0,95,500,2.1383842355856846,SQL Injection
GET,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,83,500,3.710329850584723,XSS
POST,/app/home?id=769,16,1,0,2,0,43,200,2.02498049104335,Normal
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,86,200,1.6449643797375382,XSS
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,87,500,2.3012071433197994,XSS
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,95,500,2.552301941389329,RCE
GET,/app/home?id=502,16,1,0,2,0,74,200,1.545427216740149,Normal
POST,/app/home?id=76,15,1,0,2,0,37,200,3.1846606850317083,Normal
GET,/app/profile?name=O'Brian&ref=560,33,3,1,2,0,26,200,4.732025566627843,Normal
GET,/app/login?q=alert(1),21,1,2,2,0,37,403,1.5467697749990075,RCE
GET,/app/login?q=1 OR 1=1,21,2,0,2,0,84,200,1.6099018171606745,XSS
GET,/app/search%3Fq%3Dcat%20/etc/shadow,35,0,0,4,1,48,200,3.130863320887362,SQL Injection
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,44,403,3.580925597585405,XSS
GET,/app/login?q=1 OR 1=1,21,2,0,2,0,91,500,2.8850919660207173,SQL Injection
GET,/app/home?id=431,16,1,0,2,0,90,200,4.459168165967114,Normal
POST,/app/contact?email=user@mail.com&ref=735,40,3,1,2,0,6,200,4.969888396139082,Normal
GET,/app/login?q=admin'--,21,1,3,2,0,59,200,3.4378092009697276,XSS
POST,/app/login?q=../../etc/passwd,29,1,0,5,0,76,200,2.077449296710466,XSS
POST,/app/shop?filter=price>100&ref=592,34,3,1,2,0,44,200,2.1535868071259725,Normal
GET,/app/search?q=| whoami,22,1,1,2,0,86,403,1.4004824588854428,SQL Injection
GET,/app/login%3Fq%3Did%3D1%27,26,0,0,2,1,80,500,4.63558873854668,RCE
POST,/app/shop?filter=price>100&ref=419,34,3,1,2,0,76,200,1.1036519468045722,Normal
GET,/app/search?q=| whoami,22,1,1,2,0,81,500,4.058141612959087,RCE
POST,/app/forum?tag=#security&ref=216,32,3,0,2,0,45,200,3.7680820296415343,Normal
POST,/app/calc?formula=x*y-z&ref=478,31,3,2,2,0,82,200,4.132918661132153,Normal
POST,/app/calc?formula=x*y-z&ref=689,31,3,2,2,0,99,200,4.600569717203469,Normal
POST,/app/note?txt=hello_world!&ref=330,34,3,1,2,0,76,200,2.487708597613484,Normal
GET,/app/home?id=717,16,1,0,2,0,66,200,1.9532072568920356,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,56,200,3.0783716345929455,XSS
GET,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,84,500,4.378922107697165,RCE
GET,/app/shop?filter=price>100&ref=246,34,3,1,2,0,75,200,3.076258523091505,Normal
GET,/app/login?q=admin'--,21,1,3,2,0,65,403,1.355079008250355,RCE
GET,/app/home?id=773,16,1,0,2,0,60,200,1.580547848023476,Normal
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,35,500,3.218636220241624,XSS
GET,/app/search?q=c++_programming&ref=814,37,3,0,2,0,13,200,2.552506276188787,Normal
GET,/app/search?q=| whoami,22,1,1,2,0,63,403,4.885185540926086,RCE
GET,/app/forum?tag=#security&ref=457,32,3,0,2,0,30,200,4.852379875335622,Normal
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,56,200,2.727678815147787,XSS
POST,/app/search%3Fq%3DUNION%20SELECT%201%2C2%2C3%2C4%2C5--,54,0,2,2,1,97,200,2.533272671766645,XSS
GET,/app/login%3Fq%3D../../etc/passwd,33,0,0,5,1,64,200,4.246769020295815,XSS
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,21,403,2.3740293670412,XSS
POST,/app/forum?tag=#security&ref=929,32,3,0,2,0,16,200,1.7282678785515309,Normal
GET,/app/note?txt=hello_world!&ref=866,34,3,1,2,0,81,200,3.8163877874826566,Normal
GET,/app/search?q=| whoami,22,1,1,2,0,99,200,1.530643190000252,XSS
